DS,What,chr,GO,NS,enrichment,name,ratio_in_study,ratio_in_pop,p_uncorrected,depth,study_count,p_fdr_bh,study_items
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0032993,CC,e,protein-DNA complex           ,55/366,57/953,6.55e-22,2,55,8.17e-19,"HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, IRF4, SHPRH"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043227,CC,e,membrane-bounded organelle    ,227/366,474/953,2.69e-09,3,227,9.3e-07,"ABT1, ACAT2, ACOT13, AKIRIN2, ALDH5A1, ANKRD6, ARID1B, ASCC3, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf25, C6orf57, CAPN11, CCND3, CD2AP, CDKAL1, CLIC1, COL12A1, COX7A2, CRISP3, CSNK2B, CYB5R4, DDAH2, DDX39B, DEK, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EFHC1, EHMT2, ELOVL4, ELOVL5, FAM65B, FBXO5, FGD2, FGFR1OP, FKBP5, FOXC1, FOXF2, GCM1, GMNN, GPLD1, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HLA-DOB, HLA-DRA, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IFNGR1, IGF2R, IRF4, KDM1B, KHDRBS2, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LCA5, LSM2, LYRM2, MAN1A1, MANEA, MARCKS, MCM3, MCM9, MDN1, ME1, MPC1, MRPL18, MRPS18A, MTO1, MTRF1L, MUT, MYB, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NFYA, NHLRC1, NQO2, NT5E, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, POU3F2, PPARD, PPIL4, PRDM1, PRICKLE4, PRRC2A, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNF182, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SGK1, SHPRH, SIM1, SIRT5, SLC17A5, SLC35B3, SNRNP48, SNX9, SOD2, SOX4, SUMO4, SYCP2L, SYNCRIP, TAF8, TAP1, TAP2, TBC1D32, TBC1D7, TCP1, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, VEGFA, WTAP, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043231,CC,e,intracellular membrane-bounded organelle,222/366,462/953,2.83e-09,4,222,9.3e-07,"ABT1, ACAT2, ACOT13, AKIRIN2, ALDH5A1, ANKRD6, ARID1B, ASCC3, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf25, C6orf57, CAPN11, CCND3, CD2AP, CDKAL1, CLIC1, COX7A2, CRISP3, CSNK2B, CYB5R4, DDAH2, DDX39B, DEK, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EHMT2, ELOVL4, ELOVL5, FAM65B, FBXO5, FGD2, FGFR1OP, FKBP5, FOXC1, FOXF2, GCM1, GMNN, GPLD1, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HLA-DOB, HLA-DRA, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IFNGR1, IGF2R, IRF4, KDM1B, KHDRBS2, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LSM2, LYRM2, MAN1A1, MANEA, MARCKS, MCM3, MCM9, MDN1, ME1, MPC1, MRPL18, MRPS18A, MTO1, MTRF1L, MUT, MYB, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NFYA, NHLRC1, NQO2, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, POU3F2, PPARD, PPIL4, PRDM1, PRICKLE4, PRRC2A, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNF182, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SGK1, SHPRH, SIM1, SIRT5, SLC17A5, SLC35B3, SNRNP48, SNX9, SOD2, SOX4, SUMO4, SYCP2L, SYNCRIP, TAF8, TAP1, TAP2, TBC1D7, TCP1, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, UFL1, UST, VEGFA, WTAP, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0005634,CC,e,nucleus                       ,159/366,312/953,4.07e-08,5,159,1.21e-05,"ABT1, ACAT2, AKIRIN2, ANKRD6, ARID1B, ASCC3, ASF1A, ATF6B, BACH2, BAG6, BYSL, CCND3, CLIC1, CSNK2B, DDX39B, DEK, DST, DUSP22, EEF1A1, EEF1E1-BLOC1S5, EHMT2, FBXO5, FGD2, FGFR1OP, FKBP5, FOXC1, FOXF2, GCM1, GMNN, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HMGN3, HMGN4, HSF2, HSPA1A, HSPA1B, IBTK, ICK, IGF2R, IRF4, KDM1B, KHDRBS2, KIAA1009, KPNA5, L3MBTL3, LSM2, MARCKS, MCM3, MCM9, MDN1, MYB, MYO6, NCOA7, NEDD9, NELFE, NFKBIL1, NFYA, NHLRC1, NQO2, PAK1IP1, PHF3, PHIP, PIM1, PNRC1, POU3F2, PPARD, PPIL4, PRDM1, PRICKLE4, PRRC2A, PSMB9, QKI, RAB32, RANBP9, REV3L, RIPPLY2, RNF146, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SGK1, SHPRH, SIM1, SIRT5, SNRNP48, SOX4, SUMO4, SYCP2L, SYNCRIP, TAF8, TAP2, TCP1, TDP2, TNFAIP3, TRIM27, TSPYL1, TSPYL4, UFL1, WTAP, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043226,CC,e,organelle                     ,229/366,496/953,2.78e-07,2,229,7.89e-05,"ABT1, ACAT2, ACOT13, AKIRIN2, ALDH5A1, ANKRD6, ARID1B, ASCC3, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf25, C6orf57, CAPN11, CCND3, CD2AP, CDKAL1, CLIC1, COL12A1, COX7A2, CRISP3, CSNK2B, CYB5R4, DDAH2, DDX39B, DEK, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EFHC1, EHMT2, ELOVL4, ELOVL5, FAM65B, FBXO5, FGD2, FGFR1OP, FKBP5, FOXC1, FOXF2, GCM1, GMNN, GPLD1, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HLA-DOB, HLA-DRA, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IFNGR1, IGF2R, IRF4, KDM1B, KHDRBS2, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LCA5, LSM2, LYRM2, MAN1A1, MANEA, MARCKS, MCM3, MCM9, MDN1, ME1, MPC1, MRPL18, MRPS18A, MTO1, MTRF1L, MUT, MYB, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NFYA, NHLRC1, NQO2, NT5E, NUP153, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, POU3F2, PPARD, PPIL4, PRDM1, PRICKLE4, PRRC2A, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNF182, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SGK1, SHPRH, SIM1, SIRT5, SLC17A5, SLC35B3, SNRNP48, SNX9, SOD2, SOX4, SUMO4, SYCP2L, SYNCRIP, TAF8, TAP1, TAP2, TBC1D32, TBC1D7, TCP1, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, VEGFA, WTAP, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0043229,CC,e,intracellular organelle       ,224/366,487/953,1.09e-06,3,224,0.000261,"ABT1, ACAT2, ACOT13, AKIRIN2, ALDH5A1, ANKRD6, ARID1B, ASCC3, ASF1A, ATF6B, ATG5, ATP6V1G2, BACH2, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, BYSL, C6orf25, C6orf57, CAPN11, CCND3, CD2AP, CDKAL1, CLIC1, COX7A2, CRISP3, CSNK2B, CYB5R4, DDAH2, DDX39B, DEK, DSE, DST, DUSP22, DYNLT1, EEF1A1, EEF1E1-BLOC1S5, EHMT2, ELOVL4, ELOVL5, FAM65B, FBXO5, FGD2, FGFR1OP, FKBP5, FOXC1, FOXF2, GCM1, GMNN, GPLD1, HDDC2, HEY2, HFE, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HLA-DOB, HLA-DRA, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, IBTK, ICK, IFNGR1, IGF2R, IRF4, KDM1B, KHDRBS2, KIAA0319, KIAA1009, KPNA5, L3MBTL3, LSM2, LYRM2, MAN1A1, MANEA, MARCKS, MCM3, MCM9, MDN1, ME1, MPC1, MRPL18, MRPS18A, MTO1, MTRF1L, MUT, MYB, MYO6, NCOA7, NDUFAF4, NEDD9, NELFE, NEU1, NFKBIL1, NFYA, NHLRC1, NQO2, NUP153, PACRG, PAK1IP1, PHF3, PHIP, PIM1, PLN, PNRC1, POU3F2, PPARD, PPIL4, PRDM1, PRICKLE4, PRRC2A, PRSS35, PSMB9, PTP4A1, QKI, RAB32, RANBP9, RARS2, REV3L, RIPPLY2, RMND1, RNASET2, RNF146, RNF182, RNGTT, RPF2, RRAGD, SENP6, SERPINB9, SESN1, SGK1, SHPRH, SIM1, SIRT5, SLC17A5, SLC35B3, SNRNP48, SNX9, SOD2, SOX4, SUMO4, SYCP2L, SYNCRIP, TAF8, TAP1, TAP2, TBC1D7, TCP1, TDP2, TFB1M, TMEM30A, TNFAIP3, TOMM6, TRAPPC3L, TRIM27, TSPYL1, TSPYL4, TTK, UFL1, UST, VEGFA, WTAP, ZBTB2, ZC3H12D, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0032991,CC,e,protein-containing complex    ,125/366,245/953,3.18e-06,1,125,0.000684,"ABT1, AKIRIN2, APOM, ARID1B, ATP6V1G2, ATP6V1G2-DDX39B, BAG6, BCKDHB, BLOC1S5, BLOC1S5-TXNDC5, CCND3, CD2AP, CLIC1, COL12A1, COL19A1, COX6A1P2, CSNK2B, CSNK2B-LY6G5B-1181, DDX39B, DYNLT1, E2F3, EEF1A1, FBXO9, FOXC1, FOXF2, GCLC, GCM1, GTF3C6, HEY2, HFE, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HLA-DOB, HLA-DQA2, HLA-DQB1, HLA-DQB2, HLA-DRA, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, IGF2R, IRF4, KIF13A, LSM2, MAP3K7, MCM3, MCM9, MED20, MRPS18A, MYO6, NELFE, NFYA, NUP153, OOEP, ORC3, PLN, POU3F2, PSMB9, RANBP9, REV3L, RNF144B, RPS12, SERPINB6, SHPRH, SNRNP48, STX7, SYNCRIP, TAF8, TAP1, TAP2, TCP1, TNXB, TUBE1"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0005622,CC,e,intracellular anatomical structure,54/366,87/953,4.43e-06,2,54,0.00089,"ADGB, ARHGAP18, ARID1B, ASCC3, ATF6B, C6orf62, CAPN11, DDX43, GMDS, GPLD1, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HLA-DOB, HSP90AB1, HSPA1A, HSPA1B, MRPL18, MRPS18A, NCOA7, NUP153, RAB32, TAGAP, TNXB, TRIM27, TRIM38, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF311"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0015629,CC,e,actin cytoskeleton            ,15/366,18/953,0.000109,6,15,0.0162,"CD2AP, DST, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, MARCKS"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0003677,MF,e,DNA binding                   ,106/366,165/953,1.75e-13,4,106,9.09e-11,"ABT1, ARID1B, ASCC3, ATF6B, BACH2, DDX39B, DEK, E2F3, FOXC1, FOXF2, GCM1, GTF3C6, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HMGN3, HMGN4, HSF2, IRF4, KDM1B, MCM3, MCM9, MSH5, MSH5-SAPCD1, MYB, NFYA, NUP153, ORC3, POU3F2, PPARD, PRDM1, REV3L, SHPRH, SIM1, SOD2, SOX4, TDP2, TFB1M, TNFAIP3, TRIM27, TRMT11, ZBTB2, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0003676,MF,e,nucleic acid binding          ,126/366,209/953,4.03e-13,3,126,1.93e-10,"ABT1, ARID1B, ASCC3, ATF6B, BACH2, DDX39B, DDX43, DEK, E2F3, EEF1A1, FOXC1, FOXF2, GCM1, GPANK1, GTF3C6, HBS1L, HEY2, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, IRF4, KDM1B, KHDC1, KHDRBS2, KIAA1586, LSM2, MCM3, MCM9, MRPL18, MSH5, MSH5-SAPCD1, MTRF1L, MYB, NELFE, NFYA, NUP153, OOEP, ORC3, POU3F2, PPARD, PPIL4, PRDM1, QKI, REV3L, RNASET2, RP11-514O12.4, SHPRH, SIM1, SOD2, SOX4, SYNCRIP, TDP2, TFB1M, TNFAIP3, TRIM27, TRMT11, ZBTB2, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0097159,MF,e,organic cyclic compound binding,164/366,304/953,2.32e-11,2,164,9.64e-09,"ABT1, ADGB, ARID1B, ASCC3, ATF6B, BACH2, CDK19, CYB5R4, DDX39B, DDX43, DEK, DST, E2F3, EEF1A1, FKBP5, FOXC1, FOXF2, GCLC, GCM1, GMDS, GPANK1, GTF3C6, HBS1L, HEY2, HINT3, HIST1H1A, HIST1H1B, HIST1H1C, HIST1H1D, HIST1H1E, HIST1H1T, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIVEP1, HIVEP2, HMGN3, HMGN4, HSF2, HSP90AB1, HSPA1A, HSPA1B, HSPA1L, ICK, IRF4, KDM1B, KHDC1, KHDRBS2, KIAA1586, KIF13A, LATS1, LMBRD1, LSM2, MAP3K7, MCM3, MCM9, MDN1, ME1, MRPL18, MSH5, MSH5-SAPCD1, MTO1, MTRF1L, MUT, MYB, MYO6, NELFE, NFYA, NT5E, NUP153, OARD1, OOEP, ORC3, PAQR8, PGK2, PIM1, POU3F2, PPARD, PPIL4, PRDM1, QKI, RAB32, RARS2, REV3L, RIOK1, RNASET2, RNGTT, RP11-514O12.4, RRAGD, SGK1, SHPRH, SIM1, SIRT5, SOD2, SOX4, SYNCRIP, TAP1, TAP2, TCP1, TDP2, TFB1M, TMEM63B, TNFAIP3, TRIM27, TRMT11, TTK, TUBE1, UBE2J1, ZBTB2, ZKSCAN3, ZKSCAN4, ZKSCAN8, ZNF184, ZNF292, ZNF311, ZNF451, ZSCAN12, ZSCAN16, ZSCAN31, ZSCAN9"
Blood cell pcHi-C,DegSupport 15 (log link count) vs Links w/ 1+ tissue,chr6,GO:0046982,MF,e,protein heterodimerization activity,53/366,69/953,2.91e-11,4,53,1.13e-08,"GCLC, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, KHDRBS2, RRAGD, SIM1, TAF8, VEGFA"
